time_s,crank_angle_deg,torque_gen_nm,torque_load_kg,torque_fast_native,torque_run_native,cadence_gen_rpm,cadence_raw_rpm,cadence_control_rpm,speed_kph,battery_v,soc_pct,human_power_w,assist_basis_power_w,motor_power_w,support_pct,iq_mode_request,iq_before_profile_limit,iq_requested,iq_allowed,iq_pre_ramp,iq_ref,session,debug_flags,battery_limit,gate_steps,gate_load_ckg,pedalling,torque_cmd_mean_nm,ride_interval
0.055000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.060000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.065000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.070000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.075000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.080000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.085000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.090000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.095000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.100000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.105000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.110000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.115000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.120000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.125000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.130000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.135000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.140000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.145000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.150000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.155000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.160000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.165000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.170000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.175000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.180000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.185000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.190000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.195000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.200000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.205000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.210000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.215000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.220000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.225000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.230000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.235000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.240000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.245000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.250000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.255000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.260000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.265000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.270000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.275000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.280000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.285000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.290000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.295000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.300000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.305000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.310000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.315000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.320000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.325000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.330000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.335000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.340000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.345000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.350000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.355000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.360000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.365000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.370000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.375000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.380000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.385000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.390000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.395000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.400000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.405000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.410000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.415000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.420000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.425000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.430000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.435000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.440000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.445000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.450000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.455000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.460000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.465000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.470000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.475000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.480000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.485000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.490000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.495000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,40.000,0
0.500000,0.04,40.000,24.000,3,0,30.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,16,0,3,70,1,40.000,1
0.505000,0.95,40.000,24.000,65,1,30.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,16,0,3,70,1,40.000,1
0.510000,1.85,40.000,24.000,119,5,30.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,16,0,3,70,1,40.000,1
0.515000,2.75,40.000,24.000,165,11,30.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,16,0,3,70,1,40.000,1
0.520000,3.65,40.000,24.000,206,18,30.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,16,0,3,70,1,40.000,1
0.525000,4.55,40.000,24.000,240,26,30.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,16,0,3,70,1,40.000,1
0.530000,5.45,40.000,24.000,271,36,30.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,16,0,3,70,1,40.000,1
0.535000,6.35,40.000,24.000,297,46,30.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,16,0,3,70,1,40.000,1
0.540000,7.25,40.000,24.000,320,57,30.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,16,0,3,70,1,40.000,1
0.545000,8.15,40.000,24.000,339,68,30.000,0,0,18.000,39.000,55.000,0,0,0,160,48,48,0,0,0,0,0,16,0,3,30,1,40.000,1
0.550000,9.05,40.000,24.000,356,79,30.000,0,0,18.000,39.000,55.000,0,0,0,160,57,57,0,0,0,0,0,16,0,3,30,1,40.000,1
0.555000,9.95,40.000,24.000,371,91,30.000,0,0,18.000,39.000,55.000,0,0,0,160,65,65,0,0,0,0,0,16,0,3,30,1,40.000,1
0.560000,10.85,40.000,24.000,384,103,30.000,0,0,18.000,39.000,55.000,0,0,0,160,74,74,0,0,0,0,0,16,0,3,30,1,40.000,1
0.565000,11.75,40.000,24.000,395,389,30.000,0,0,18.000,39.000,55.000,0,0,0,160,337,337,337,337,337,10,1,0,0,3,30,1,40.000,1
0.570000,12.65,40.000,24.000,404,389,30.000,0,0,18.000,39.000,55.000,0,0,0,160,337,337,337,337,337,27,1,0,0,3,30,1,40.000,1
0.575000,13.55,40.000,24.000,413,390,30.000,0,0,18.000,39.000,55.000,0,0,0,160,338,338,338,338,338,44,1,0,0,3,30,1,40.000,1
0.580000,14.45,40.000,24.000,420,391,30.000,0,0,18.000,39.000,55.000,0,0,0,160,339,339,339,339,339,61,1,0,0,3,30,1,40.000,1
0.585000,15.35,40.000,24.000,426,393,30.000,0,0,18.000,39.000,55.000,0,0,0,160,341,341,341,341,341,78,1,0,0,3,30,1,40.000,1
0.590000,16.25,40.000,24.000,432,394,30.000,0,0,18.000,39.000,55.000,0,0,0,160,342,342,342,342,342,95,1,0,0,3,30,1,40.000,1
0.595000,17.15,40.000,24.000,436,396,30.000,0,0,18.000,39.000,55.000,0,0,0,160,344,344,344,344,344,112,1,0,0,3,30,1,40.000,1
0.600000,18.05,40.000,24.000,440,397,30.000,0,0,18.000,39.000,55.000,0,0,0,160,344,344,344,344,344,129,1,0,0,3,30,1,40.000,1
0.605000,18.95,40.000,24.000,444,399,30.000,30,30,18.000,39.000,55.000,121,103,165,160,178,178,178,178,178,146,1,0,0,3,30,1,40.000,1
0.610000,19.85,40.000,24.000,447,401,30.000,30,30,18.000,39.000,55.000,121,103,166,160,179,179,179,179,179,163,1,0,0,3,30,1,40.000,1
0.615000,20.75,40.000,24.000,450,403,30.000,30,30,18.000,39.000,55.000,121,104,167,160,180,180,180,180,180,180,1,0,0,3,30,1,40.000,1
0.620000,21.65,40.000,24.000,452,405,30.000,30,30,18.000,39.000,55.000,121,105,168,160,181,181,181,181,181,181,1,0,0,3,30,1,40.000,1
0.625000,22.55,40.000,24.000,454,407,30.000,30,30,18.000,39.000,55.000,121,105,169,160,182,182,182,182,182,182,1,0,0,3,30,1,40.000,1
0.630000,23.45,40.000,24.000,456,409,30.000,30,30,18.000,39.000,55.000,121,106,170,160,183,183,183,183,183,183,1,0,0,3,30,1,40.000,1
0.635000,24.35,40.000,24.000,457,411,30.000,30,30,18.000,39.000,55.000,121,106,170,160,184,184,184,184,184,184,1,0,0,3,30,1,40.000,1
0.640000,25.25,40.000,24.000,458,412,30.000,30,30,18.000,39.000,55.000,121,107,171,160,185,185,185,185,185,185,1,0,0,3,30,1,40.000,1
0.645000,26.15,40.000,24.000,459,414,30.000,30,30,18.000,39.000,55.000,121,107,172,160,186,186,186,186,186,186,1,0,0,3,30,1,40.000,1
0.650000,27.05,40.000,24.000,460,416,30.000,30,30,18.000,39.000,55.000,121,108,173,160,187,187,187,187,187,187,1,0,0,3,30,1,40.000,1
0.655000,27.95,40.000,24.000,461,418,30.000,30,30,18.000,39.000,55.000,121,108,174,160,187,187,187,187,187,187,1,0,0,3,30,1,40.000,1
0.660000,28.85,40.000,24.000,462,420,30.000,30,30,18.000,39.000,55.000,121,109,174,160,188,188,188,188,188,188,1,0,0,3,30,1,40.000,1
0.665000,29.75,40.000,24.000,463,421,30.000,30,30,18.000,39.000,55.000,121,109,175,160,189,189,189,189,189,189,1,0,0,3,30,1,40.000,1
0.670000,30.65,40.000,24.000,463,423,30.000,30,30,18.000,39.000,55.000,121,110,176,160,190,190,190,190,190,190,1,0,0,3,30,1,40.000,1
0.675000,31.55,40.000,24.000,464,425,30.000,30,30,18.000,39.000,55.000,121,110,177,160,191,191,191,191,191,191,1,0,0,3,30,1,40.000,1
0.680000,32.45,40.000,24.000,464,426,30.000,30,30,18.000,39.000,55.000,121,111,177,160,191,191,191,191,191,191,1,0,0,3,30,1,40.000,1
0.685000,33.35,40.000,24.000,464,428,30.000,30,30,18.000,39.000,55.000,121,111,178,160,192,192,192,192,192,192,1,0,0,3,30,1,40.000,1
0.690000,34.25,40.000,24.000,465,429,30.000,30,30,18.000,39.000,55.000,121,111,179,160,193,193,193,193,193,193,1,0,0,3,30,1,40.000,1
0.695000,35.15,40.000,24.000,465,431,30.000,30,30,18.000,39.000,55.000,121,112,180,160,194,194,194,194,194,194,1,0,0,3,30,1,40.000,1
0.700000,36.05,40.000,24.000,465,432,30.000,30,30,18.000,39.000,55.000,121,112,180,160,194,194,194,194,194,194,1,0,0,3,30,1,40.000,1
0.705000,36.95,40.000,24.000,465,433,30.000,30,30,18.000,39.000,55.000,121,113,180,160,195,195,195,195,195,195,1,0,0,3,30,1,40.000,1
0.710000,37.85,40.000,24.000,466,435,30.000,30,30,18.000,39.000,55.000,121,113,181,160,196,196,196,196,196,196,1,0,0,3,30,1,40.000,1
0.715000,38.75,40.000,24.000,466,436,30.000,30,30,18.000,39.000,55.000,121,113,182,160,196,196,196,196,196,196,1,0,0,3,30,1,40.000,1
0.720000,39.65,40.000,24.000,466,437,30.000,30,30,18.000,39.000,55.000,121,114,182,160,197,197,197,197,197,197,1,0,0,3,30,1,40.000,1
0.725000,40.55,40.000,24.000,466,438,30.000,30,30,18.000,39.000,55.000,121,114,183,160,197,197,197,197,197,197,1,0,0,3,30,1,40.000,1
0.730000,41.45,40.000,24.000,466,439,30.000,30,30,18.000,39.000,55.000,121,114,183,160,198,198,198,198,198,198,1,0,0,3,30,1,40.000,1
0.735000,42.35,40.000,24.000,466,440,30.000,30,30,18.000,39.000,55.000,121,115,184,160,198,198,198,198,198,198,1,0,0,3,30,1,40.000,1
0.740000,43.25,40.000,24.000,466,441,30.000,30,30,18.000,39.000,55.000,121,115,184,160,199,199,199,199,199,199,1,0,0,3,30,1,40.000,1
0.745000,44.15,40.000,24.000,466,442,30.000,30,30,18.000,39.000,55.000,121,115,185,160,199,199,199,199,199,199,1,0,0,3,30,1,40.000,1
0.750000,45.05,40.000,24.000,466,443,30.000,30,30,18.000,39.000,55.000,121,115,185,160,200,200,200,200,200,200,1,0,0,3,30,1,40.000,1
0.755000,45.94,40.000,24.000,466,444,30.000,30,30,18.000,39.000,55.000,121,116,185,160,200,200,200,200,200,200,1,0,0,3,30,1,40.000,1
0.760000,46.84,40.000,24.000,467,445,30.000,30,30,18.000,39.000,55.000,121,116,186,160,201,201,201,201,201,201,1,0,0,3,30,1,40.000,1
0.765000,47.74,40.000,24.000,467,446,30.000,30,30,18.000,39.000,55.000,121,116,186,160,201,201,201,201,201,201,1,0,0,3,30,1,40.000,1
0.770000,48.64,40.000,24.000,467,447,30.000,30,30,18.000,39.000,55.000,121,117,187,160,202,202,202,202,202,202,1,0,0,3,30,1,40.000,1
0.775000,49.54,40.000,24.000,467,447,30.000,29,29,18.000,39.000,55.000,117,114,182,160,204,204,204,204,204,204,1,0,0,3,30,1,40.000,1
0.780000,50.44,40.000,24.000,467,448,30.000,29,29,18.000,39.000,55.000,117,114,183,160,204,204,204,204,204,204,1,0,0,3,30,1,40.000,1
0.785000,51.34,40.000,24.000,467,449,30.000,29,29,18.000,39.000,55.000,117,114,183,160,205,205,205,205,205,205,1,0,0,3,30,1,40.000,1
0.790000,52.24,40.000,24.000,467,450,30.000,29,29,18.000,39.000,55.000,117,115,184,160,205,205,205,205,205,205,1,0,0,3,30,1,40.000,1
0.795000,53.14,40.000,24.000,467,450,30.000,29,29,18.000,39.000,55.000,117,115,184,160,205,205,205,205,205,205,1,0,0,3,30,1,40.000,1
0.800000,54.04,40.000,24.000,467,451,30.000,29,29,18.000,39.000,55.000,117,115,184,160,206,206,206,206,206,206,1,0,0,3,30,1,40.000,1
0.805000,54.94,40.000,24.000,467,452,30.000,29,29,18.000,39.000,55.000,117,115,185,160,206,206,206,206,206,206,1,0,0,3,30,1,40.000,1
0.810000,55.84,40.000,24.000,467,452,30.000,29,29,18.000,39.000,55.000,117,115,185,160,206,206,206,206,206,206,1,0,0,3,30,1,40.000,1
0.815000,56.74,40.000,24.000,467,453,30.000,29,29,18.000,39.000,55.000,117,115,185,160,207,207,207,207,207,207,1,0,0,3,30,1,40.000,1
0.820000,57.64,40.000,24.000,467,453,30.000,29,29,18.000,39.000,55.000,117,115,185,160,207,207,207,207,207,207,1,0,0,3,30,1,40.000,1
0.825000,58.54,40.000,24.000,467,454,30.000,29,29,18.000,39.000,55.000,117,116,185,160,207,207,207,207,207,207,1,0,0,3,30,1,40.000,1
0.830000,59.44,40.000,24.000,467,454,30.000,29,29,18.000,39.000,55.000,117,116,185,160,207,207,207,207,207,207,1,0,0,3,30,1,40.000,1
0.835000,60.34,40.000,24.000,467,455,30.000,29,29,18.000,39.000,55.000,117,116,186,160,208,208,208,208,208,208,1,0,0,3,30,1,40.000,1
0.840000,61.24,40.000,24.000,467,455,30.000,29,29,18.000,39.000,55.000,117,116,186,160,208,208,208,208,208,208,1,0,0,3,30,1,40.000,1
0.845000,62.14,40.000,24.000,467,456,30.000,29,29,18.000,39.000,55.000,117,116,186,160,208,208,208,208,208,208,1,0,0,3,30,1,40.000,1
0.850000,63.04,40.000,24.000,467,456,30.000,29,29,18.000,39.000,55.000,117,116,186,160,208,208,208,208,208,208,1,0,0,3,30,1,40.000,1
0.855000,63.94,40.000,24.000,467,456,30.000,30,30,18.000,39.000,55.000,121,119,191,160,206,206,206,206,206,206,1,0,0,3,30,1,40.000,1
