time_s,crank_angle_deg,torque_gen_nm,torque_load_kg,torque_fast_native,torque_run_native,cadence_gen_rpm,cadence_raw_rpm,cadence_control_rpm,speed_kph,battery_v,soc_pct,human_power_w,assist_basis_power_w,motor_power_w,support_pct,iq_mode_request,iq_before_profile_limit,iq_requested,iq_allowed,iq_pre_ramp,iq_ref,session,debug_flags,battery_limit,gate_steps,gate_load_ckg,pedalling,torque_cmd_mean_nm,ride_interval
0.055000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.060000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.065000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.070000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.075000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.080000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.085000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.090000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.095000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.100000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.105000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.110000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.115000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.120000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.125000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.130000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.135000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.140000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.145000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.150000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.155000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.160000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.165000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.170000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.175000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.180000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.185000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.190000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.195000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.200000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.205000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.210000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.215000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.220000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.225000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.230000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.235000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.240000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.245000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.250000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.255000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.260000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.265000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.270000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.275000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.280000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.285000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.290000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.295000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.300000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.305000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.310000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.315000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.320000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.325000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.330000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.335000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.340000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.345000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.350000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.355000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.360000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.365000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.370000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.375000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.380000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.385000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.390000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.395000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.400000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.405000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.410000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.415000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.420000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.425000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.430000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.435000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.440000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.445000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.450000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.455000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.460000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.465000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.470000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.475000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.480000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.485000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.490000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.495000,0.00,0.000,0.000,0,0,0.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,144,0,3,70,0,15.000,0
0.500000,0.11,15.000,8.990,1,0,72.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,16,0,3,70,1,15.000,1
0.505000,2.27,15.000,8.990,27,1,72.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,16,0,3,70,1,15.000,1
0.510000,4.43,15.000,8.990,49,2,72.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,16,0,3,70,1,15.000,1
0.515000,6.59,15.000,8.990,68,4,72.000,0,0,18.000,39.000,55.000,0,0,0,0,0,0,0,0,0,0,0,16,0,3,70,1,15.000,1
0.520000,8.75,15.000,8.990,84,7,72.000,0,0,18.000,39.000,55.000,0,0,0,160,5,5,0,0,0,0,0,16,0,3,30,1,15.000,1
0.525000,10.91,15.000,8.990,98,11,72.000,0,0,18.000,39.000,55.000,0,0,0,160,7,7,0,0,0,0,0,16,0,3,30,1,15.000,1
0.530000,13.07,15.000,8.990,111,101,72.000,0,0,18.000,39.000,55.000,0,0,0,160,72,72,72,72,72,14,1,0,0,3,30,1,15.000,1
0.535000,15.23,15.000,8.990,121,102,72.000,0,0,18.000,39.000,55.000,0,0,0,160,73,73,73,73,73,31,1,0,0,3,30,1,15.000,1
0.540000,17.39,15.000,8.990,131,103,72.000,0,0,18.000,39.000,55.000,0,0,0,160,74,74,74,74,74,48,1,0,0,3,30,1,15.000,1
0.545000,19.55,15.000,8.990,139,104,72.000,71,71,18.000,39.000,55.000,108,51,82,160,37,37,37,37,37,50,1,0,0,3,30,1,15.000,1
0.550000,21.71,15.000,8.990,146,106,72.000,71,71,18.000,39.000,55.000,108,52,83,160,38,38,38,38,38,38,1,0,0,3,30,1,15.000,1
0.555000,23.87,15.000,8.990,152,107,72.000,71,71,18.000,39.000,55.000,108,52,84,160,38,38,38,38,38,38,1,0,0,3,30,1,15.000,1
0.560000,26.03,15.000,8.990,157,109,72.000,71,71,18.000,39.000,55.000,108,53,86,160,39,39,39,39,39,39,1,0,0,3,30,1,15.000,1
0.565000,28.19,15.000,8.990,161,111,72.000,71,71,18.000,39.000,55.000,108,54,87,160,40,40,40,40,40,40,1,0,0,3,30,1,15.000,1
0.570000,30.35,15.000,8.990,165,113,72.000,71,71,18.000,39.000,55.000,108,55,89,160,40,40,40,40,40,40,1,0,0,3,30,1,15.000,1
0.575000,32.51,15.000,8.990,169,115,72.000,71,71,18.000,39.000,55.000,108,56,91,160,41,41,41,41,41,41,1,0,0,3,30,1,15.000,1
0.580000,34.67,15.000,8.990,172,118,72.000,71,71,18.000,39.000,55.000,108,58,93,160,42,42,42,42,42,42,1,0,0,3,30,1,15.000,1
0.585000,36.83,15.000,8.990,174,120,72.000,71,71,18.000,39.000,55.000,108,59,94,160,43,43,43,43,43,43,1,0,0,3,30,1,15.000,1
0.590000,38.99,15.000,8.990,176,122,72.000,71,71,18.000,39.000,55.000,108,60,96,160,43,43,43,43,43,43,1,0,0,3,30,1,15.000,1
0.595000,41.15,15.000,8.990,178,124,72.000,71,71,18.000,39.000,55.000,108,61,98,160,44,44,44,44,44,44,1,0,0,3,30,1,15.000,1
0.600000,43.31,15.000,8.990,180,126,72.000,71,71,18.000,39.000,55.000,108,62,99,160,45,45,45,45,45,45,1,0,0,3,30,1,15.000,1
0.605000,45.47,15.000,8.990,181,129,72.000,71,71,18.000,39.000,55.000,108,63,101,160,46,46,46,46,46,46,1,0,0,3,30,1,15.000,1
0.610000,47.63,15.000,8.990,183,131,72.000,71,71,18.000,39.000,55.000,108,64,103,160,47,47,47,47,47,47,1,0,0,3,30,1,15.000,1
0.615000,49.79,15.000,8.990,184,133,72.000,71,71,18.000,39.000,55.000,108,65,105,160,48,48,48,48,48,48,1,0,0,3,30,1,15.000,1
0.620000,51.95,15.000,8.990,185,135,72.000,71,71,18.000,39.000,55.000,108,66,106,160,48,48,48,48,48,48,1,0,0,3,30,1,15.000,1
0.625000,54.11,15.000,8.990,185,137,72.000,71,71,18.000,39.000,55.000,108,67,108,160,49,49,49,49,49,49,1,0,0,3,30,1,15.000,1
0.630000,56.27,15.000,8.990,186,139,72.000,71,71,18.000,39.000,55.000,108,68,109,160,50,50,50,50,50,50,1,0,0,3,30,1,15.000,1
0.635000,58.43,15.000,8.990,187,141,72.000,71,71,18.000,39.000,55.000,108,69,111,160,50,50,50,50,50,50,1,0,0,3,30,1,15.000,1
0.640000,60.59,15.000,8.990,187,143,72.000,71,71,18.000,39.000,55.000,108,70,113,160,51,51,51,51,51,51,1,0,0,3,30,1,15.000,1
0.645000,62.75,15.000,8.990,188,144,72.000,71,71,18.000,39.000,55.000,108,71,113,160,51,51,51,51,51,51,1,0,0,3,30,1,15.000,1
0.650000,64.91,15.000,8.990,188,146,72.000,71,71,18.000,39.000,55.000,108,72,115,160,52,52,52,52,52,52,1,0,0,3,30,1,15.000,1
0.655000,67.07,15.000,8.990,188,148,72.000,71,71,18.000,39.000,55.000,108,73,117,160,53,53,53,53,53,53,1,0,0,3,30,1,15.000,1
0.660000,69.23,15.000,8.990,189,150,72.000,71,71,18.000,39.000,55.000,108,74,119,160,54,54,54,54,54,54,1,0,0,3,30,1,15.000,1
0.665000,71.39,15.000,8.990,189,151,72.000,71,71,18.000,39.000,55.000,108,75,120,160,55,55,55,55,55,55,1,0,0,3,30,1,15.000,1
0.670000,73.55,15.000,8.990,189,153,72.000,71,71,18.000,39.000,55.000,108,76,122,160,56,56,56,56,56,56,1,0,0,3,30,1,15.000,1
0.675000,75.71,15.000,8.990,189,154,72.000,71,71,18.000,39.000,55.000,108,77,123,160,56,56,56,56,56,56,1,0,0,3,30,1,15.000,1
0.680000,77.87,15.000,8.990,190,155,72.000,71,71,18.000,39.000,55.000,108,78,124,160,56,56,56,56,56,56,1,0,0,3,30,1,15.000,1
0.685000,80.03,15.000,8.990,190,157,72.000,71,71,18.000,39.000,55.000,108,79,127,160,57,57,57,57,57,57,1,0,0,3,30,1,15.000,1
0.690000,82.19,15.000,8.990,190,158,72.000,71,71,18.000,39.000,55.000,108,79,127,160,58,58,58,58,58,58,1,0,0,3,30,1,15.000,1
0.695000,84.35,15.000,8.990,190,159,72.000,71,71,18.000,39.000,55.000,108,80,129,160,58,58,58,58,58,58,1,0,0,3,30,1,15.000,1
0.700000,86.51,15.000,8.990,190,161,72.000,71,71,18.000,39.000,55.000,108,82,131,160,59,59,59,59,59,59,1,0,0,3,30,1,15.000,1
0.705000,88.67,15.000,8.990,190,162,72.000,71,71,18.000,39.000,55.000,108,82,132,160,60,60,60,60,60,60,1,0,0,3,30,1,15.000,1
0.710000,90.83,15.000,8.990,190,163,72.000,71,71,18.000,39.000,55.000,108,83,133,160,60,60,60,60,60,60,1,0,0,3,30,1,15.000,1
0.715000,92.99,15.000,8.990,190,164,72.000,71,71,18.000,39.000,55.000,108,83,134,160,61,61,61,61,61,61,1,0,0,3,30,1,15.000,1
0.720000,95.15,15.000,8.990,190,165,72.000,71,71,18.000,39.000,55.000,108,84,135,160,61,61,61,61,61,61,1,0,0,3,30,1,15.000,1
0.725000,97.31,15.000,8.990,190,166,72.000,71,71,18.000,39.000,55.000,108,85,136,160,62,62,62,62,62,62,1,0,0,3,30,1,15.000,1
0.730000,99.47,15.000,8.990,191,167,72.000,71,71,18.000,39.000,55.000,108,85,137,160,62,62,62,62,62,62,1,0,0,3,30,1,15.000,1
0.735000,101.63,15.000,8.990,191,168,72.000,71,71,18.000,39.000,55.000,108,86,138,160,63,63,63,63,63,63,1,0,0,3,30,1,15.000,1
0.740000,103.79,15.000,8.990,191,169,72.000,71,71,18.000,39.000,55.000,108,87,139,160,63,63,63,63,63,63,1,0,0,3,30,1,15.000,1
0.745000,105.95,15.000,8.990,191,170,72.000,71,71,18.000,39.000,55.000,108,87,140,160,64,64,64,64,64,64,1,0,0,3,30,1,15.000,1
0.750000,108.11,15.000,8.990,191,171,72.000,71,71,18.000,39.000,55.000,108,88,141,160,64,64,64,64,64,64,1,0,0,3,30,1,15.000,1
0.755000,110.27,15.000,8.990,191,171,72.000,72,71,18.000,39.000,55.000,108,88,141,160,64,64,64,64,64,64,1,0,0,3,30,1,15.000,1
0.760000,112.43,15.000,8.990,191,172,72.000,72,71,18.000,39.000,55.000,108,89,142,160,65,65,65,65,65,65,1,0,0,3,30,1,15.000,1
0.765000,114.59,15.000,8.990,191,173,72.000,72,71,18.000,39.000,55.000,108,89,143,160,65,65,65,65,65,65,1,0,0,3,30,1,15.000,1
0.770000,116.75,15.000,8.990,191,173,72.000,72,71,18.000,39.000,55.000,108,89,143,160,65,65,65,65,65,65,1,0,0,3,30,1,15.000,1
0.775000,118.91,15.000,8.990,191,174,72.000,72,71,18.000,39.000,55.000,108,90,144,160,66,66,66,66,66,66,1,0,0,3,30,1,15.000,1
0.780000,121.07,15.000,8.990,191,175,72.000,72,71,18.000,39.000,55.000,108,91,145,160,66,66,66,66,66,66,1,0,0,3,30,1,15.000,1
0.785000,123.23,15.000,8.990,191,175,72.000,72,71,18.000,39.000,55.000,108,91,145,160,66,66,66,66,66,66,1,0,0,3,30,1,15.000,1
0.790000,125.39,15.000,8.990,191,176,72.000,71,71,18.000,39.000,55.000,108,91,146,160,66,66,66,66,66,66,1,0,0,3,30,1,15.000,1
0.795000,127.55,15.000,8.990,191,177,72.000,71,71,18.000,39.000,55.000,108,92,147,160,67,67,67,67,67,67,1,0,0,3,30,1,15.000,1
0.800000,129.71,15.000,8.990,191,177,72.000,71,71,18.000,39.000,55.000,108,92,147,160,67,67,67,67,67,67,1,0,0,3,30,1,15.000,1
0.805000,131.87,15.000,8.990,191,178,72.000,71,71,18.000,39.000,55.000,108,93,148,160,67,67,67,67,67,67,1,0,0,3,30,1,15.000,1
0.810000,134.03,15.000,8.990,191,178,72.000,71,71,18.000,39.000,55.000,108,93,148,160,67,67,67,67,67,67,1,0,0,3,30,1,15.000,1
0.815000,136.19,15.000,8.990,191,179,72.000,71,71,18.000,39.000,55.000,108,93,149,160,68,68,68,68,68,68,1,0,0,3,30,1,15.000,1
0.820000,138.35,15.000,8.990,191,179,72.000,71,71,18.000,39.000,55.000,108,93,149,160,68,68,68,68,68,68,1,0,0,3,30,1,15.000,1
0.825000,140.51,15.000,8.990,191,180,72.000,71,71,18.000,39.000,55.000,108,94,151,160,68,68,68,68,68,68,1,0,0,3,30,1,15.000,1
0.830000,142.67,15.000,8.990,191,180,72.000,71,71,18.000,39.000,55.000,108,94,151,160,68,68,68,68,68,68,1,0,0,3,30,1,15.000,1
0.835000,144.83,15.000,8.990,191,180,72.000,71,71,18.000,39.000,55.000,108,94,151,160,68,68,68,68,68,68,1,0,0,3,30,1,15.000,1
0.840000,146.99,15.000,8.990,191,181,72.000,71,71,18.000,39.000,55.000,108,95,152,160,69,69,69,69,69,69,1,0,0,3,30,1,15.000,1
0.845000,149.15,15.000,8.990,191,181,72.000,71,71,18.000,39.000,55.000,108,95,152,160,69,69,69,69,69,69,1,0,0,3,30,1,15.000,1
0.850000,151.31,15.000,8.990,191,182,72.000,71,71,18.000,39.000,55.000,108,95,153,160,69,69,69,69,69,69,1,0,0,3,30,1,15.000,1
0.855000,153.47,15.000,8.990,191,182,72.000,71,71,18.000,39.000,55.000,108,95,153,160,69,69,69,69,69,69,1,0,0,3,30,1,15.000,1
